,area,bedrooms,property_type,rooms,year_built
3996,76,2,1,3,1906
3997,76,3,1,4,1967
3998,93,2,1,5,1977
3999,68,1,1,2,1906
4000,62,1,1,2,1985
4001,58,2,1,3,1910
4002,55,1,1,2,1918
4003,61,1,1,2,1906
4004,40,1,1,2,1905
4005,44,1,1,2,1988
4006,37,1,1,2,1913
4007,71,2,1,3,1930
4008,110,3,1,5,1991
4009,106,3,1,4,2005
4010,65,2,1,3,1906
4011,96,2,1,3,1991
4012,50,1,1,1,1980
4013,67,3,1,4,1963
4014,123,3,0,4,1830
4015,80,2,1,3,1991
4016,28,1,1,1,1906
4017,131,3,0,4,1906
4018,147,3,1,4,2016
4019,57,2,1,3,1906
4020,126,4,1,5,1906
4021,74,3,1,4,1904
4022,92,3,1,4,1968
4023,43,1,1,2,1906
4024,70,2,1,3,1993
4025,56,2,1,3,1934
4026,59,2,1,3,1906
4027,125,2,1,3,1906
4028,79,2,1,3,1981
4029,67,2,1,3,1914
4030,64,2,0,3,1927
4031,96,3,1,4,1985
4032,192,6,0,7,1960
4033,53,1,1,2,1906
4034,92,3,1,4,1968
4035,130,4,0,5,1990
4036,59,1,1,2,1960
4037,70,2,1,3,1882
4038,52,2,1,3,1899
4039,47,1,1,2,1924
4040,337,7,0,11,1906
4041,100,2,1,3,1986
4042,69,1,1,2,1961
4043,41,1,1,2,1906
4044,330,5,0,10,1906
4045,47,1,1,2,1905
4046,36,1,1,2,1984
4047,51,1,1,2,1906
4048,58,2,1,3,1906
4049,78,2,1,3,1991
4050,42,1,1,2,1916
4051,60,2,1,3,1993
4052,108,4,0,5,1984
4053,98,3,1,4,2001
4054,90,2,1,3,2007
4055,85,1,1,2,1906
4056,120,3,0,4,1931
4057,104,3,0,4,1991
4058,53,1,1,2,1884
4059,45,1,1,2,2014
4060,108,2,1,3,2003
4061,62,1,1,2,1906
4062,68,1,1,3,1991
4063,45,1,1,2,1986
4064,99,4,1,5,1925
4065,61,2,1,3,1960
4066,78,2,1,3,2007
4067,95,2,1,3,2008
4068,88,3,0,4,1984
4069,122,4,1,5,1971
4070,50,2,1,4,1906
4071,144,3,1,4,1882
4072,85,2,1,3,2005
4073,26,1,1,1,1984
4074,132,2,1,3,2000
4075,59,1,1,2,1960
4076,121,2,1,3,1904
4077,122,3,0,4,2001
4078,100,2,1,3,2007
4079,86,3,1,4,1982
4080,57,2,1,3,1940
4081,69,2,1,3,1931
4082,140,2,1,3,2012
4083,580,9,0,19,1912
4084,75,2,1,3,1906
4085,85,2,1,4,1906
4086,110,3,0,4,1980
4087,53,1,1,2,1993
4088,70,3,1,4,1989
4089,50,1,1,2,1957
4090,164,4,0,5,2003
4091,72,2,1,3,2001
4092,64,2,1,3,1931
4093,65,1,1,2,2011
4094,52,2,1,3,1931
4095,56,3,1,4,1931
4096,32,1,1,1,1900
4097,41,1,1,2,1930
4098,81,2,1,3,1960
4099,33,1,1,2,1872
4100,80,2,1,3,1959
4101,78,1,1,2,1963
4102,100,2,1,3,2008
4103,81,3,1,4,1954
4104,79,2,1,3,1973
4105,42,1,1,3,1906
4106,101,3,1,4,2008
4107,97,2,1,4,1906
4108,182,4,1,6,1900
4109,93,3,1,4,1927
4110,172,2,1,4,1927
4111,46,1,1,2,1926
4112,54,2,1,3,1927
4113,73,2,1,3,1915
4114,60,2,1,3,1906
4115,132,3,1,4,1883
4116,42,2,1,3,1920
4117,58,1,1,2,1985
4118,45,1,1,2,1939
4119,53,1,1,2,1891
4120,54,1,1,2,1989
4121,62,2,1,3,1906
4122,72,2,1,3,2013
4123,113,4,0,5,1991
4124,69,2,1,3,1955
4125,94,2,1,3,2002
4126,62,2,1,3,1931
4127,53,1,1,2,1912
4128,56,2,1,3,1934
4129,87,2,1,3,1960
4130,68,2,1,3,1959
4131,165,3,0,4,1998
4132,35,1,1,1,1930
4133,81,2,1,4,1994
4134,130,2,1,3,1876
4135,58,1,1,2,1981
4136,53,2,1,3,1889
4137,96,2,1,4,1980
4138,54,2,1,3,1935
4139,52,1,1,2,1984
4140,115,3,1,4,2006
4141,39,1,1,2,1910
4142,121,4,0,5,2001
4143,82,1,1,2,2007
4144,81,2,1,3,2006
4145,78,2,1,3,1931
4146,125,3,0,5,1970
4147,55,2,1,4,1934
4148,58,1,1,2,1939
4149,130,3,1,4,1968
4150,62,2,1,3,1960
4151,41,1,1,2,1912
4152,107,4,1,5,1971
4153,66,2,1,3,1983
4154,83,2,1,3,2007
4155,52,1,1,2,1906
4156,60,1,1,2,1982
4157,50,2,1,4,1906
4158,70,3,1,4,1900
4159,29,1,1,1,2015
4160,75,1,1,2,1981
4161,59,1,1,2,2010
4162,203,3,1,5,1986
4163,87,2,1,3,2004
4164,65,2,1,3,1966
4165,59,1,1,2,1984
4166,125,3,0,5,2008
4167,154,5,1,6,1906
4168,46,1,1,2,2005
4169,145,4,0,6,1906
4170,65,2,1,3,1925
4171,56,1,1,2,1994
4172,56,1,1,3,1933
4173,67,1,1,2,1907
4174,58,1,1,2,1906
4175,58,1,1,2,1986
4176,92,2,1,3,1931
4177,56,2,1,3,1966
4178,68,1,1,2,1930
4179,93,2,1,3,2010
4180,52,1,1,2,1925
4181,77,2,1,3,1931
4182,74,2,1,4,1930
4183,69,1,1,3,1910
4184,68,2,1,3,1880
4185,116,2,1,3,2009
4186,64,1,1,3,1933
4187,74,1,1,2,2007
4188,96,3,1,5,1932
4189,54,2,1,3,1955
4190,81,3,1,4,1967
4191,143,3,1,4,1906
4192,46,1,1,2,1980
4193,110,3,0,5,1939
4194,87,4,0,5,1966
4195,132,3,0,4,1999
4196,42,1,1,2,1931
4197,44,1,1,2,1923
4198,84,2,1,3,2007
4199,44,1,1,2,1913
4200,53,2,1,3,1905
4201,36,1,0,4,1918
4202,85,1,1,2,1905
4203,124,4,1,5,1970
4204,119,3,1,4,1906
4205,64,3,1,4,1906
4206,70,1,1,2,1906
4207,110,3,1,4,2001
4208,50,1,1,2,1930
4209,117,2,1,3,2011
4210,75,2,1,5,1931
4211,135,3,0,4,1977
4212,105,3,1,5,1899
4213,33,1,1,2,1906
4214,43,1,1,2,1985
4215,84,2,1,3,1990
4216,44,1,1,2,1988
4217,140,4,0,6,2007
4218,117,4,0,5,2009
4219,94,3,1,4,1999
4220,69,2,1,3,1906
4221,53,1,1,2,1906
4222,57,2,1,3,1906
4223,70,2,1,3,1984
4224,58,2,1,3,1931
4225,53,1,1,2,1981
4226,32,1,1,2,1891
4227,129,2,1,3,2017
4228,50,2,0,3,1919
4229,130,3,0,5,1934
4230,92,2,1,3,2017
4231,142,3,0,4,2015
4232,147,4,0,8,1932
4233,71,2,1,3,1960
4234,113,1,1,2,1990
4235,96,2,1,3,1995
4236,93,3,1,4,1930
4237,77,2,1,3,1962
4238,88,2,1,3,2006
4239,40,1,1,2,1900
4240,130,3,1,5,1923
4241,31,1,1,2,1906
4242,53,2,1,4,1973
4243,133,4,1,5,1928
4244,265,5,0,8,2015
4245,56,2,1,3,1928
4246,130,4,1,5,1905
4247,75,2,1,3,1985
4248,58,1,1,2,1983
4249,49,1,1,2,1984
4250,63,1,0,4,1906
4251,113,4,0,5,1972
4252,80,3,1,5,1906
4253,73,3,1,4,1963
4254,81,1,1,3,1981
4255,45,1,1,2,1911
4256,55,1,1,2,1985
4257,94,2,1,3,2008
4258,91,3,1,4,1968
4259,72,2,1,3,1993
4260,130,4,0,5,1972
4261,68,2,1,3,1963
4262,157,7,0,9,1962
4263,79,2,1,3,1960
4264,72,2,1,3,1958
4265,95,2,0,4,2001
4266,113,2,1,3,1675
4267,88,2,1,3,1930
4268,58,1,1,2,1924
4269,64,2,1,3,1900
4270,94,1,1,2,1906
4271,157,4,1,5,2016
4272,88,2,1,3,1998
4273,103,2,1,3,1901
4274,184,3,1,4,2016
4275,157,4,1,5,2016
4276,56,1,1,2,1906
4277,147,3,1,4,2016
4278,184,3,1,4,2016
4279,65,2,1,3,1966
4280,84,3,1,4,1977
4281,91,2,1,3,2001
4282,81,2,0,4,2002
4283,55,2,1,3,1906
4284,75,2,1,3,1883
4285,75,2,1,3,1935
4286,110,2,1,3,1999
4287,80,3,1,4,1985
4288,44,1,1,2,1926
4289,69,2,1,3,1906
4290,85,2,1,3,1906
4291,71,2,1,4,1906
4292,225,3,1,4,1906
4293,125,3,0,5,1991
4294,70,1,1,3,1887
4295,50,2,1,3,1931
4296,85,3,1,4,1999
4297,277,5,1,6,1906
4298,74,2,1,4,1930
4299,112,2,1,3,2004
4300,110,2,1,3,2000
4301,167,3,0,6,2001
4302,75,1,1,3,1911
4303,51,2,1,3,1936
4304,65,2,1,3,1906
4305,80,1,1,2,1985
4306,134,3,1,4,1968
4307,85,2,1,4,1960
4308,76,2,1,3,1930
4309,50,2,1,3,1906
4310,154,2,1,3,1999
4311,40,1,1,2,1942
4312,53,2,1,3,1925
4313,51,1,1,2,1910
4314,60,1,1,3,1930
4315,49,2,1,3,1935
4316,84,2,1,3,1896
4317,53,2,1,3,1900
4318,34,1,1,2,1960
4319,45,1,1,2,1968
4320,69,1,1,3,1924
4321,57,2,1,3,1906
4322,130,2,1,3,2010
4323,73,2,1,3,1931
4324,69,2,1,3,1989
4325,34,1,1,2,1962
4326,105,3,1,4,2008
4327,57,1,1,2,1935
4328,121,3,1,6,1937
4329,46,1,1,2,1906
4330,48,1,1,2,1886
4331,97,2,1,3,2009
4332,143,3,0,5,1670
4333,100,3,1,5,1906
4334,56,2,1,3,1935
4335,61,2,1,3,1906
4336,42,1,1,2,1906
4337,38,1,1,1,1906
4338,89,2,1,3,2009
4339,158,4,1,6,1932
4340,68,1,1,2,1974
4341,74,2,1,3,1997
4342,95,3,1,4,2002
4343,84,2,1,3,1966
4344,56,2,1,3,2008
4345,46,2,1,3,1913
4346,122,2,0,4,2006
4347,48,2,1,3,1936
4348,80,2,1,3,1930
4349,63,2,1,4,1950
4350,73,2,1,3,1958
4351,121,3,1,4,1994
4352,110,2,0,3,1907
4353,60,1,1,2,1970
4354,100,3,1,4,1999
4355,153,2,0,3,2009
4356,170,3,1,5,1906
4357,109,2,1,3,1900
4358,176,3,1,5,1932
4359,129,2,0,5,1906
4360,88,2,1,3,2004
4361,40,1,1,2,1906
4362,95,2,1,3,1994
4363,66,2,1,3,1978
4364,59,1,1,2,1985
4365,62,2,1,3,1983
4366,216,4,1,7,1906
4367,111,3,0,4,1985
4368,130,3,1,4,1932
4369,96,2,1,3,2000
4370,44,1,1,2,1923
4371,120,4,1,5,2006
4372,174,2,1,3,2005
4373,58,1,1,2,1985
4374,110,3,1,4,1927
4375,47,2,1,3,1924
4376,50,1,1,1,1870
4377,126,3,0,4,1991
4378,55,1,1,4,1939
4379,77,3,1,4,1956
4380,73,3,1,4,1963
4381,118,2,1,3,1903
4382,63,2,1,3,1936
4383,68,2,1,3,1963
4384,44,1,1,2,1906
4385,72,2,1,3,1906
4386,96,3,1,4,2011
4387,140,6,0,7,1928
4388,95,3,1,4,1930
4389,118,2,1,3,1903
4390,96,3,1,5,1906
4391,83,2,1,3,1960
4392,202,5,1,7,1900
4393,115,5,0,7,1987
4394,102,2,1,3,2006
4395,62,2,1,3,1934
4396,95,2,1,3,2001
4397,89,2,1,4,2013
4398,100,2,1,3,2009
4399,202,3,1,4,1987
4400,180,5,0,7,1906
4401,54,1,1,2,2006
4402,93,2,1,3,2005
4403,90,2,1,3,1931
4404,77,1,1,2,1750
4405,47,2,1,3,1912
4406,56,2,1,3,1934
4407,349,7,1,8,1911
4408,46,1,1,2,1905
4409,75,1,1,4,1906
4410,57,1,1,2,1931
4411,75,2,1,3,1979
4412,106,2,1,3,2010
4413,93,3,1,4,2007
4414,45,1,1,2,1906
4415,92,3,1,4,1920
4416,117,4,1,5,1906
4417,45,1,1,2,1906
4418,87,3,1,4,1970
4419,100,2,1,3,1992
4420,74,2,1,4,1938
4421,88,3,1,4,1937
4422,57,2,0,3,1906
4423,60,1,1,2,1967
4424,123,2,1,3,2006
4425,182,3,0,6,1642
4426,89,2,1,4,1898
4427,131,4,1,6,1906
4428,47,2,1,3,1906
4429,40,1,1,2,1931
4430,104,4,1,5,1912
4431,520,4,0,12,1672
4432,96,2,1,3,2008
4433,113,2,1,3,1906
4434,100,3,1,4,1960
4435,110,3,1,4,2008
4436,80,2,0,4,1945
4437,59,1,1,2,1988
4438,168,4,0,5,2008
4439,47,1,1,2,1954
4440,48,2,1,3,1934
4441,175,4,1,5,1888
4442,110,2,1,3,2001
4443,66,1,1,2,2005
4444,77,2,1,3,1967
4445,94,2,1,4,1906
4446,110,5,1,6,1900
4447,78,2,1,3,2008
4448,81,3,1,4,1965
4449,31,1,1,2,1896
4450,64,2,1,3,1906
4451,88,2,1,4,1932
4452,57,2,1,3,1906
4453,50,1,1,2,1983
4454,95,4,1,5,1985
4455,57,1,1,2,1938
4456,59,1,1,2,1986
4457,104,3,1,4,1975
4458,57,1,1,2,1985
4459,86,4,0,5,1953
4460,83,2,1,3,2009
4461,65,3,0,4,1930
4462,135,3,1,4,2001
4463,31,1,1,2,1942
4464,79,2,1,4,1910
4465,100,1,1,3,1906
4466,78,1,1,2,1906
4467,160,3,0,6,2001
4468,87,2,1,3,1964
4469,54,2,1,3,1940
4470,369,3,0,8,1886
4471,107,3,1,4,1906
4472,95,3,1,4,1916
4473,74,2,1,3,1906
4474,70,3,1,4,1968
4475,72,2,1,3,1906
4476,62,2,1,4,1894
4477,54,1,1,2,1906
4478,187,3,1,4,1906
4479,51,2,1,3,1927
4480,41,1,1,2,1906
4481,108,2,1,3,1935
4482,100,3,1,4,1932
4483,35,1,1,2,1912
4484,70,2,1,3,1955
4485,51,1,1,2,1930
4486,148,2,1,5,1906
4487,70,3,0,4,1930
4488,100,1,1,3,1620
4489,181,3,1,4,2008
4490,93,2,1,3,1996
4491,181,3,1,4,2008
4492,172,4,0,7,1928
4493,111,4,1,5,1921
4494,78,2,1,4,1930
4495,206,4,0,7,1906
4496,36,1,1,2,1900
4497,41,1,1,2,1986
4498,36,1,1,2,1921
4499,79,2,1,3,1973
4500,42,1,1,2,1920
4501,55,2,1,3,1981
4502,98,4,1,5,1983
4503,50,2,1,3,1939
4504,78,2,1,3,1963
4505,58,1,1,2,1983
4506,100,2,1,3,2015
4507,58,1,1,2,1981
4508,66,2,1,3,1985
4509,112,3,0,4,1998
4510,90,3,1,4,2006
4511,112,2,1,3,2008
4512,55,1,1,2,1906
4513,37,1,1,2,1889
4514,72,3,1,4,1968
4515,112,2,1,3,2008
4516,30,1,1,2,1906
4517,67,2,1,3,1981
4518,62,3,1,4,1906
4519,110,3,0,6,2010
4520,318,6,0,7,2013
4521,74,2,0,3,1958
4522,54,2,1,3,1906
4523,34,1,1,2,1965
4524,124,3,1,4,2005
4525,41,1,1,2,1975
4526,94,3,1,4,1916
4527,41,1,1,2,1971
4528,206,3,1,4,1904
4529,112,2,1,3,1906
4530,87,2,1,3,1906
4531,72,2,1,4,1930
4532,100,2,1,3,1906
4533,80,1,1,2,1906
4534,68,2,1,3,1887
4535,77,2,1,3,1965
4536,52,1,1,2,1910
4537,117,3,1,4,1908
4538,94,3,1,4,1886
4539,180,4,0,7,2005
4540,79,1,1,3,1996
4541,93,3,1,4,1977
4542,39,1,1,2,1912
4543,67,2,1,3,1981
4544,88,2,1,4,1906
4545,78,2,1,3,1936
4546,102,3,0,4,1990
4547,64,1,1,2,1998
4548,47,1,1,2,1906
4549,49,2,1,3,1931
4550,60,1,1,2,1986
4551,155,4,1,5,2005
4552,72,2,1,3,1997
4553,129,4,0,5,1987
4554,62,1,0,2,1928
4555,69,1,1,2,2009
4556,91,3,1,5,1977
4557,131,3,0,4,1960
4558,45,1,1,2,1988
4559,171,2,1,3,2010
4560,60,2,1,3,1968
4561,42,1,1,2,1906
4562,140,3,1,4,1929
4563,73,3,1,4,1930
4564,50,2,1,3,1924
4565,59,2,1,3,1922
4566,59,2,1,3,1940
4567,80,2,1,3,1912
4568,85,2,1,3,1906
4569,57,2,1,3,2015
4570,54,1,1,2,1983
4571,76,2,1,3,1976
4572,54,1,1,2,1983
4573,55,2,1,3,1955
4574,73,2,1,3,1984
4575,64,2,1,3,1906
4576,85,3,1,4,1980
4577,96,2,1,3,1906
4578,70,2,1,3,1991
4579,67,2,1,3,2007
4580,55,2,1,3,1929
4581,56,2,1,3,1940
4582,175,3,1,5,1945
4583,125,2,1,3,2005
4584,125,2,1,3,2005
4585,67,2,1,4,1985
4586,80,3,1,4,1968
4587,56,1,1,3,1924
4588,90,4,0,5,1984
4589,94,2,0,3,1880
4590,126,4,1,5,1906
4591,65,2,1,3,1960
4592,51,2,1,3,1925
4593,156,4,0,5,1954
4594,72,2,1,3,1983
4595,66,1,1,3,1950
4596,131,2,1,4,2001
4597,70,2,1,4,1930
4598,67,2,1,2,1906
4599,53,1,1,2,1927
4600,49,1,1,2,1900
4601,76,3,1,4,1957
4602,77,3,1,4,1903
4603,71,1,1,2,2013
4604,128,3,0,4,1987
4605,76,2,1,3,1996
4606,78,1,1,2,1893
4607,48,1,1,2,1905
4608,54,2,1,3,1930
4609,59,1,1,2,1982
4610,71,2,1,3,1994
4611,132,3,0,5,1906
4612,41,1,1,2,1906
4613,56,1,1,2,1915
4614,60,1,1,2,1984
4615,87,2,1,3,2010
4616,81,3,1,4,1982
4617,55,1,1,2,1939
4618,60,2,1,3,1970
4619,134,2,1,4,1997
4620,52,1,1,2,1924
4621,50,2,0,3,1916
4622,139,4,0,9,1685
4623,60,2,1,3,1906
4624,66,1,1,2,1912
4625,51,1,1,2,1899
4626,59,2,1,3,1940
4627,82,3,1,4,1924
4628,98,2,1,4,1933
4629,156,4,0,5,1700
4630,56,1,1,2,1988
4631,92,2,1,3,2011
4632,69,2,1,4,1954
4633,67,2,1,3,1931
4634,60,2,0,4,1945
4635,55,2,1,3,1930
4636,90,4,0,6,1906
4637,54,2,1,3,1931
4638,78,2,1,3,1931
4639,70,1,1,2,1970
4640,62,2,1,3,1906
4641,80,2,1,3,1993
4642,91,2,1,4,1976
4643,97,3,1,4,1975
4644,70,2,1,3,1987
4645,105,3,1,4,1993
4646,96,2,1,3,1998
4647,101,5,1,5,1914
4648,90,4,0,5,1961
4649,65,2,1,3,1931
4650,153,3,1,4,2015
4651,75,2,1,4,1931
4652,57,2,1,3,1945
4653,68,2,1,3,1989
4654,80,1,1,2,1906
4655,100,3,1,4,2001
4656,41,1,1,2,1926
4657,127,3,1,4,1899
4658,25,1,1,2,1906
4659,58,2,1,3,1906
4660,46,1,1,2,1916
4661,51,1,1,2,1906
4662,46,1,1,2,1930
4663,51,2,1,3,1900
4664,90,2,1,3,1993
4665,75,2,1,3,1931
4666,131,3,0,4,1998
4667,41,1,1,2,1906
4668,55,1,1,2,1968
4669,130,3,0,4,2005
4670,63,1,1,3,1931
4671,50,1,1,2,1904
4672,95,3,0,4,1991
4673,50,2,1,3,1921
4674,43,2,1,3,1921
4675,100,3,1,4,1907
4676,52,2,1,3,1906
4677,100,2,1,3,1998
4678,110,2,1,3,1993
4679,106,3,1,4,1922
4680,78,2,1,3,1981
4681,70,2,1,3,1900
4682,52,1,1,2,1906
4683,94,3,1,4,1927
4684,153,2,1,4,1971
4685,58,2,1,3,1931
4686,107,2,1,4,1922
4687,53,1,1,2,1930
4688,60,1,1,2,1983
4689,56,1,1,2,1930
4690,77,2,1,3,1981
4691,136,2,1,3,2001
4692,115,3,1,4,1954
4693,85,3,1,4,1982
4694,64,1,1,2,1915
4695,40,1,1,2,1906
4696,65,2,1,3,1960
4697,56,1,1,2,1931
4698,59,1,1,2,1986
4699,46,1,1,2,1978
4700,142,4,1,5,1906
4701,126,4,1,6,1890
4702,65,2,1,3,1994
4703,95,2,1,3,1996
4704,81,3,1,4,1960
4705,103,2,1,3,1998
4706,58,1,1,2,1906
4707,57,1,1,2,1906
4708,41,1,1,2,1906
4709,105,3,0,5,1961
4710,56,1,1,2,1930
4711,87,2,1,3,1995
4712,87,2,1,3,1998
4713,58,1,1,2,1977
4714,60,1,1,2,1989
4715,111,2,1,3,1960
4716,94,2,1,3,1907
4717,93,3,0,4,1954
4718,41,1,1,2,1923
4719,439,7,0,12,1906
4720,57,1,1,2,1934
4721,60,1,1,2,1983
4722,100,4,0,5,1981
4723,53,1,1,2,1983
4724,52,2,1,3,1926
4725,55,3,1,4,1906
4726,60,2,1,3,1924
4727,87,2,1,3,1999
4728,92,3,1,4,1976
4729,53,1,1,2,1984
4730,100,2,1,3,2009
4731,161,5,0,6,1997
4732,56,1,1,2,1988
4733,88,4,1,5,1906
4734,67,2,1,3,1897
4735,44,1,1,2,1926
4736,36,1,1,2,1926
4737,60,1,1,2,1988
4738,76,2,1,3,1906
4739,72,2,1,4,1939
4740,105,2,1,3,1906
4741,153,2,1,4,2001
4742,40,1,1,2,1906
4743,51,1,1,2,1945
4744,88,3,1,4,1934
4745,46,1,1,2,1964
4746,40,1,1,2,1930
4747,178,3,1,4,2006
4748,83,2,1,3,2001
4749,37,1,0,2,1922
4750,56,1,1,2,1904
4751,76,2,1,3,1904
4752,54,2,1,4,1906
4753,70,2,1,3,1925
4754,67,1,1,2,1906
4755,120,3,1,4,1994
4756,70,2,1,4,1906
4757,50,2,1,3,1906
4758,70,2,1,3,2001
4759,69,3,1,4,1931
4760,78,2,1,3,1989
4761,322,7,0,10,1900
4762,45,1,1,2,2015
4763,123,3,0,5,1906
4764,133,4,0,7,2005
4765,42,1,1,2,1930
4766,97,3,1,4,1969
4767,69,2,1,3,1987
4768,86,2,1,3,1993
4769,68,2,1,3,1981
4770,77,2,1,3,2003
4771,33,1,1,2,1967
4772,158,2,1,4,2001
4773,85,2,1,3,2005
4774,73,2,1,3,2007
4775,70,2,1,3,1906
4776,87,3,1,4,1971
4777,80,2,1,3,2004
4778,41,1,1,2,1912
4779,64,2,1,3,1955
4780,54,2,0,3,1927
4781,55,1,1,2,1974
4782,59,2,0,3,1925
4783,115,2,1,3,2002
4784,80,1,1,2,1906
4785,180,4,0,7,2005
4786,61,1,1,2,1984
4787,71,2,1,3,1988
4788,124,3,0,4,1998
4789,57,1,1,3,1886
4790,44,1,1,2,1984
4791,135,3,1,5,1999
4792,62,2,1,3,1900
4793,61,2,0,3,1925
4794,73,2,1,3,1986
4795,60,2,1,3,1968
4796,104,2,1,3,2005
4797,50,1,1,2,1934
4798,63,3,1,4,1930
4799,95,2,1,3,1998
4800,47,1,1,2,1906
4801,110,5,0,6,1990
4802,91,2,1,3,1906
4803,86,2,1,3,1960
4804,60,2,1,3,1906
4805,66,3,0,4,1927
4806,49,1,1,2,1935
4807,51,1,1,2,1906
4808,62,1,1,3,1930
4809,124,4,1,6,1931
4810,84,3,0,4,1991
4811,29,1,1,1,1914
4812,133,4,1,6,1906
4813,67,2,1,4,1906
4814,154,3,1,4,1933
4815,118,3,1,4,1997
4816,54,1,1,2,1945
4817,36,1,1,1,1984
4818,43,1,1,2,2001
4819,70,2,1,3,1981
4820,115,2,1,4,1936
4821,93,2,1,4,1906
4822,60,2,1,3,1934
4823,158,3,1,4,2009
4824,98,2,1,3,2001
4825,52,1,1,2,1930
4826,52,2,1,3,1909
4827,68,2,1,3,1935
4828,72,1,1,1,1680
4829,81,2,1,3,1994
4830,95,3,0,4,1991
4831,111,2,1,3,1966
4832,35,1,1,2,1966
4833,74,2,1,3,2006
4834,65,1,1,3,1881
4835,105,3,1,4,1960
4836,117,2,1,5,1906
4837,64,1,1,2,1931
4838,55,2,1,5,1906
4839,86,2,1,3,1998
4840,122,3,1,4,2008
4841,110,3,1,4,1931
4842,67,2,1,3,1901
4843,56,2,1,3,1931
4844,91,1,1,2,2004
4845,67,2,1,3,1913
4846,43,1,1,2,1905
4847,102,4,0,5,1981
4848,68,2,1,3,1960
4849,63,2,1,3,1963
4850,108,3,1,5,2005
4851,81,2,1,3,1960
4852,122,2,1,4,1906
4853,70,2,1,3,1960
4854,49,2,1,3,1926
4855,57,1,1,1,1872
4856,80,2,1,3,1963
4857,69,3,1,4,1931
4858,78,3,1,4,1963
4859,138,2,1,3,2009
4860,53,2,1,3,1900
4861,62,2,1,3,1958
4862,69,1,1,3,1903
4863,84,2,1,3,1999
4864,53,1,1,2,1965
4865,101,3,1,4,2005
4866,97,3,1,4,2008
4867,108,2,1,3,1919
4868,59,1,1,2,1900
4869,40,1,1,2,1997
4870,41,1,1,2,1986
4871,50,1,1,2,2006
4872,77,2,1,3,1906
4873,44,1,1,2,1906
4874,79,2,1,3,1940
4875,52,2,1,3,1931
4876,33,1,1,2,1965
4877,78,3,1,4,1986
4878,96,2,1,3,2002
4879,211,3,1,4,1913
4880,68,2,1,3,1988
4881,115,4,0,5,1931
4882,96,3,1,4,1995
4883,78,2,1,3,1960
4884,71,1,1,3,2008
4885,130,3,1,4,1931
4886,76,2,1,4,1906
4887,65,1,1,2,1972
4888,71,2,1,3,1934
4889,53,1,1,2,1906
4890,74,2,1,3,1983
4891,62,2,1,3,1906
4892,49,1,1,2,1906
4893,122,3,1,4,1879
4894,72,4,1,5,1922
4895,58,2,1,3,1906
4896,151,3,1,4,1906
4897,66,1,1,2,1897
4898,109,4,0,5,1978
4899,88,3,1,4,2006
4900,92,3,1,4,1930
4901,98,2,1,3,1878
4902,76,2,1,4,1931
4903,60,2,1,3,1931
4904,120,2,1,3,2005
4905,63,2,1,3,1882
4906,132,3,1,5,1931
4907,89,2,1,3,1998
4908,84,2,1,3,1906
4909,258,7,1,9,1925
4910,161,3,0,6,1923
4911,86,2,1,3,2008
4912,111,2,1,4,2012
4913,51,2,1,3,1906
4914,113,3,0,4,1985
4915,173,5,0,6,1930
4916,66,1,1,2,2005
4917,110,2,1,3,2001
4918,42,1,1,2,1921
4919,50,1,1,2,1934
4920,100,3,1,4,1970
4921,145,4,1,6,1932
4922,57,1,1,2,1900
4923,79,2,1,3,1906
4924,134,2,1,5,1931
4925,42,1,1,2,1952
4926,156,4,1,5,1922
4927,44,1,1,1,2005
4928,84,2,1,3,1931
4929,50,1,1,2,1930
4930,259,7,0,8,1960
4931,185,5,0,7,1906
4932,164,3,0,5,2015
4933,164,3,0,5,2015
4934,77,2,1,3,1931
4935,87,4,1,5,1940
4936,84,1,1,2,2012
4937,46,2,1,3,1921
4938,56,1,1,2,1950
4939,127,3,1,4,1966
4940,41,1,1,2,1984
4941,51,2,1,3,1921
4942,60,1,1,2,1971
4943,83,2,1,3,1960
4944,97,3,0,4,1990
4945,78,2,1,3,1929
4946,85,2,1,3,1994
4947,50,1,1,2,1963
4948,54,1,1,2,1925
4949,50,1,1,2,1964
4950,80,3,1,4,2004
4951,51,2,1,3,1906
4952,78,2,1,3,1984
4953,23,1,1,1,1942
4954,80,3,1,4,2004
4955,70,2,1,3,1945
4956,82,2,1,4,1977
4957,101,3,1,4,1994
4958,114,2,0,5,1994
4959,77,3,1,4,1963
4960,74,3,1,4,1960
4961,51,1,1,2,1906
4962,52,2,1,3,1931
4963,57,1,1,2,1931
4964,119,2,1,3,2004
4965,128,4,0,6,2011
4966,76,3,1,4,1922
4967,124,4,0,5,2002
4968,93,3,1,4,1999
4969,50,1,1,2,1940
4970,56,2,1,3,1941
4971,60,1,1,2,1906
4972,125,2,1,3,1914
4973,123,3,1,4,1906
4974,97,4,1,5,1982
4975,87,2,1,3,1998
4976,65,2,1,3,1919
4977,56,1,1,2,1906
4978,58,2,1,3,1939
4979,61,3,0,4,1930
4980,51,2,1,3,1925
4981,47,1,1,2,1984
4982,65,1,1,2,1960
4983,57,2,1,3,1937
4984,105,2,1,3,2010
4985,73,2,1,3,1981
4986,56,2,1,3,1939
4987,100,3,0,4,1961
4988,105,2,1,3,2010
4989,153,3,1,4,2014
4990,111,3,0,5,2007
4991,96,3,1,4,1977
4992,154,4,1,6,1910
4993,63,1,1,2,1977
